ID	new_Prepositions_filtered	Imperfective lemma	Perfective lemma	group	Transit/Obj	arg_0	arg_1	arg_2	Examples: !Argument	comments: ?Complement *Collocation/Idiom	Distractors	Verb features
2071	на! / к! за! из! в-	тянуть	вытянуть		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:за + Gov_Case:Accusative	HEAD:Preposition + Base:на + Gov_Case:Accusative / HEAD:Preposition + Base:к + Gov_Case:Dative	HEAD:Preposition + Base:из + Gov_Case:Genitive				
2072	к! / в! / на! за! из-	тянуть	потянуть		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:в + Gov_Case:Accusative	HEAD:Preposition + Base:на + Gov_Case:Accusative / HEAD:Preposition + Base:к + Gov_Case:Dative					
2072	к! / в! / на! за! из-	тянуть	потянуть		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:за + Gov_Case:Accusative	HEAD:Preposition + Base:на + Gov_Case:Dative / HEAD:Preposition + Base:к + Gov_Case:Dative	HEAD:Preposition + Base:в + Gov_Case:Accusative / HEAD:Preposition + Base:за + Gov_Case:Accusative / HEAD:Preposition + Base:из + Gov_Case:Genitive				
2073	в! к- на- за- из-	тянуть	втянуть		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:в + Gov_Case:Accusative						
2074	по! / на! за! с- через-	тянуться	вытянуться		—	HEAD:Preposition + Base:по + Gov_Case:Dative / HEAD:Preposition + Base:на + Gov_Case:Accusative	HEAD:Preposition + Base:за + Gov_Case:Instrumental	HEAD:Preposition + Base:к + Gov_Case:Dative				
2075	по! / на! за! с- через-	тянуться	потянуться		—	HEAD:Preposition + Base:по + Gov_Case:Dative / HEAD:Preposition + Base:на + Gov_Case:Accusative	HEAD:Preposition + Base:за + Gov_Case:Instrumental					
2076	по! / на! за! с- через-	тянуться	протянуться		—	HEAD:Preposition + Base:по + Gov_Case:Dative / HEAD:Preposition + Base:на + Gov_Case:Accusative / HEAD:Preposition + Base:через + Gov_Case:Accusative	HEAD:Preposition + Base:за + Gov_Case:Instrumental					
2397	в!	убеждать	убедить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:в + Gov_Case:Locative / (что-CLAUSE)			убедил его в своей правоте			
2077	в! на-	убеждаться	убедиться		—	HEAD:Preposition + Base:в + Gov_Case:Locative / (что-CLAUSE)						
2078	за! на- без- по- в-	убивать	убить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Noun + Case:Instrumental	HEAD:Preposition + Base:за + Gov_Case:Accusative					
		увеличить	увеличивать		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:на + Gov_Case:Accusative			! на десять процентов			
		увеличиться	увеличиваться		—	HEAD:Preposition + Base:на + Gov_Case:Accusative			! на десять процентов			
2079		увечить	изувечить		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
2080		увечиться	изувечиться		—							
2404		увлекаться	увлечься		—	HEAD:Noun + Case:Instrumental			увлекался спортом			
2463		угрожать	угрозить		—	HEAD:Noun + Case:Dative	HEAD:Noun + Case:Instrumental		угрожал ей тюрьмой			
2081	в- по- до- с- про-	удаваться	удаться	DAT-SUBJ	POS:Verb + Verb_FORM:Infinitive	HEAD:Noun + Case:Dative						
2082	в! по! о! с- из-	ударять	ударить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Noun + Case:Instrumental	HEAD:Preposition + Base:в + Gov_Case:Accusative / HEAD:Preposition + Base:по + Gov_Case:Dative	HEAD:Preposition + Base:о + Gov_Case:Accusative				
2408	за-	удволетворять	удовлетворить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Noun + Case:Instrumental						
2352		удволетворяться	удовлетвориться		—	HEAD:Noun + Case:Instrumental						
2466	от!/на!/в! за! под? при?	удерживать	удержать		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:за + Gov_Case:Instrumental		HEAD:Preposition + Base:в + Gov_Case:Locative / HEAD:Preposition + Base:на + Gov_Case:Locative / HEAD:Preposition + Base:от + Gov_Case:Genitive				
2379	от!/на!/в! за! у?	удерживаться	удержаться		—	HEAD:Preposition + Base:за + Gov_Case:Instrumental		HEAD:Preposition + Base:в + Gov_Case:Locative / HEAD:Preposition + Base:на + Gov_Case:Locative / HEAD:Preposition + Base:от + Gov_Case:Genitive				
2411		удивлять	удивить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Noun + Case:Instrumental			удивил её своими успехами			
2083	на! с- про-	удивляться	удивиться		—	HEAD:Noun + Case:Dative / HEAD:Preposition + Base:на + Gov_Case:Accusative						
2084	из! у-	удить	выудить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:из + Gov_Case:Genitive						
133	от!/за! в! из! к!	уезжать	уехать	V-MOT	—	HEAD:Preposition + Base:за + Gov_Case:Instrumental / HEAD:Preposition + Base:от + Gov_Case:Genitive	HEAD:Preposition + Base:в + Gov_Case:Accusative / HEAD:Preposition + Base:к + Gov_Case:Dative	HEAD:Preposition + Base:из + Gov_Case:Genitive / HEAD:Preposition + Base:на + Gov_Case:Accusative		?уезжать на работу, ?уезжать на машине (see ехать)		
2086	с? в? после? на? у?	ужинать	поужинать		—	HEAD:Noun + Case:Instrumental				*поужинать на халяву, ?поужинать на балконе		
2087	о! по! от! в* на? из?	узнавать	узнать		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:о + Gov_Case:Locative	HEAD:Preposition + Base:от + Gov_Case:Genitive	HEAD:Preposition + Base:по + Gov_Case:Dative	узнаю по походке // узнал о событии от сестры	?узнавать в себе, *узнавать в лицо		
2088	на! под- для- в- при-	указывать	указать		—	HEAD:Noun + Case:Dative	HEAD:Preposition + Base:на + Gov_Case:Accusative		указал ему на ошибку	?указывать в сторону, ?указывать в форме		
2089		указывать	указать		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Noun + Case:Dative			указал туристу дорогу			
2432	от! в-	уклоняться	уклониться		—	HEAD:Preposition + Base:от + Gov_Case:Genitive						
2090	на! в- у- сквозь- при-	улыбаться	улыбнуться		—	HEAD:Noun + Case:Dative	HEAD:Preposition + Base:на + Gov_Case:Accusative					
2091		уметь	суметь		POS:Verb + Verb_FORM:Infinitive							
2092	от! в- на- с- у-	умирать	умереть		—	HEAD:Preposition + Base:от + Gov_Case:Genitive						
97	от!	умнеть	поумнеть	BECOM	—	HEAD:Preposition + Base:от + Gov_Case:Genitive						
2094	о!	умолять	умолить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	POS:Verb + Verb_FORM:Infinitive / HEAD:Preposition + Base:о + Gov_Case:Locative						
2095	для! на! в- по- с-	употреблять	употребить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:для + Gov_Case:Genitive / HEAD:Preposition + Base:на + Gov_Case:Accusative						
2487		управлять			—	HEAD:Noun + Case:Instrumental						
		упразднять	упразднить		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
168		уродовать	изуродовать	XFORM	HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Noun + Case:Instrumental						
2097		уродоваться	изуродоваться		—	HEAD:Noun + Case:Instrumental						
2098	в!	урчать	проурчать		—	HEAD:Preposition + Base:в + Gov_Case:Locative						
2099	в- про- у-	усмехаться	усмехнуться		—							
2100	к! на! в? за? y-	успевать	успеть		POS:Verb + Verb_FORM:Infinitive	HEAD:Preposition + Base:на + Gov_Case:Accusative / HEAD:Preposition + Base:к + Gov_Case:Dative	HEAD:Preposition + Base:в + Gov_Case:Accusative	HEAD:Preposition + Base:за + Gov_Case:Instrumental	успеть в аэропорт	*успевать в школе		
2100	в	успевать					HEAD:Preposition + Base:в + Gov_Case:Locative		успевать в школе			
98	от! до- на-	успокаиваться	успокоиться	BECOM	—	HEAD:Preposition + Base:от + Gov_Case:Genitive						
2102	от! на- у- за- с-	уставать	устать		—	POS:Verb + Verb_FORM:Infinitive / HEAD:Preposition + Base:от + Gov_Case:Genitive			устал от лжи			
2103	@куда где@ на в между до	устанавливать	установить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:на + Gov_Case:Locative / HEAD:Preposition + Base:на + Gov_Case:Accusative	HEAD:Preposition + Base:в + Gov_Case:Locative / HEAD:Preposition + Base:в + Gov_Case:Accusative	HEAD:Preposition + Base:между + Gov_Case:Instrumental / HEAD:Preposition + Base:до + Gov_Case:Genitive	устанавливать на компьютер	?установить на месте		
2104	@куда где@ в у за для	устраивать	устроить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:в + Gov_Case:Locative	HEAD:Preposition + Base:для + Gov_Case:Genitive	HEAD:Preposition + Base:у + Gov_Case:Genitive / HEAD:Preposition + Base:за + Gov_Case:Instrumental				
2104	из за из-за?	устраивать	устроить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:из + Gov_Case:Genitive	HEAD:Preposition + Base:за + Gov_Case:Accusative					
2105	в! с- при? на?	утверждать	утвердить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Preposition + Base:в + Gov_Case:Locative						
2105	в! с- при? на?	утверждаться	утвердиться		—	HEAD:Preposition + Base:в + Gov_Case:Locative						
2036		утруждать	утрудить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Noun + Case:Instrumental						
169		утюжить	выутюжить	XFORM	HEAD:Noun + Case:Accusative + Dependency_Type:obj							
2107		утюжить	отутюжить		HEAD:Noun + Case:Accusative + Dependency_Type:obj							
2398	за!	ухаживать			—	HEAD:Preposition + Base:за + Gov_Case:Instrumental			! за девушкой			
2108	от! из! в? на? с?	уходить	уйти		—	HEAD:Preposition + Base:из + Gov_Case:Genitive / HEAD:Preposition + Base:в + Gov_Case:Accusative	HEAD:Preposition + Base:от + Gov_Case:Genitive / HEAD:Preposition + Base:на + Gov_Case:Accusative	HEAD:Preposition + Base:с + Gov_Case:Instrumental / HEAD:Preposition + Base:с + Gov_Case:Genitive		?с молотка, ?с позором		
2398	в!	участвовать			—	HEAD:Preposition + Base:в + Gov_Case:Locative			! в конкурсе			
2109	в? с? на? до?	учить	выучить		HEAD:Noun + Case:Accusative + Dependency_Type:obj					?с усердием, ?с детства		
2110	в? с? на?	учить	научить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	POS:Verb + Verb_FORM:Infinitive / HEAD:Noun + Case:Dative			учил сына уму	@кого чему.@		
2111	на! в? с?	учить	обучить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Noun + Case:Dative / HEAD:Preposition + Base:на + Gov_Case:Accusative						
2111		учить	подучить		HEAD:Noun + Case:Accusative + Dependency_Type:obj	HEAD:Noun + Case:Dative			Подучить молодых рабочих слесарному делу			
2112	на! в? по? с?	учиться	выучиться		—	HEAD:Preposition + Base:на + Gov_Case:Accusative / HEAD:Preposition + Base:на + Gov_Case:Locative			учиться на врача // выучиться на врача // учиться на юридическом факультете	! на отлично		
2113	у! от! в? на? по? с?	учиться	научиться		—	POS:Verb + Verb_FORM:Infinitive / HEAD:Noun + Case:Dative	HEAD:Preposition + Base:от + Gov_Case:Genitive / HEAD:Preposition + Base:у + Gov_Case:Genitive		! уму у старших // ! плавать от друга // ! глупости от друга			
2114	на! в? по? с?	учиться	обучиться		—	HEAD:Noun + Case:Dative / HEAD:Preposition + Base:на + Gov_Case:Accusative						
